chr4	149127121	149137629	-	Apitd1	protein_coding_gene
chr6	87628424	87672193	-	Aplf	protein_coding_gene
chrX	48025146	48034853	-	Apln	protein_coding_gene
chr2	85136225	85139923	+	Aplnr	protein_coding_gene
chr7	30434982	30445535	-	Aplp1	protein_coding_gene
chr9	31149557	31211815	-	Aplp2	protein_coding_gene
chr9	46228580	46230466	+	Apoa1	protein_coding_gene
chr3	88056520	88058495	-	Apoa1bp	protein_coding_gene
chr1	171225054	171226379	+	Apoa2	protein_coding_gene
chr9	46240696	46243459	+	Apoa4	protein_coding_gene
chr9	46268633	46271919	+	Apoa5	protein_coding_gene
chr12	7977648	8016835	+	Apob	protein_coding_gene
chr6	122577792	122602444	-	Apobec1	protein_coding_gene
chr17	48419231	48432728	-	Apobec2	protein_coding_gene
chr15	79891659	79915906	+	Apobec3	protein_coding_gene
chr1	152750551	152757544	+	Apobec4	protein_coding_gene
chr7	126584942	126589112	+	Apobr	protein_coding_gene
chr7	19689481	19692660	-	Apoc1	protein_coding_gene
chr7	19671579	19677941	-	Apoc2	protein_coding_gene
chr9	46232933	46235636	-	Apoc3	protein_coding_gene
chr7	19678083	19681479	-	Apoc4	protein_coding_gene
chr16	31296192	31314808	-	Apod	protein_coding_gene
chr7	19696109	19699188	-	Apoe	protein_coding_gene
chr10	128268671	128270153	+	Apof	protein_coding_gene
chr11	108343354	108414396	+	Apoh	protein_coding_gene
chr15	77477047	77491069	+	Apol10a	protein_coding_gene
chr15	77584158	77596125	-	Apol10b	protein_coding_gene
chr15	77508129	77517874	+	Apol11a	protein_coding_gene
chr15	77633951	77643286	-	Apol11b	protein_coding_gene
chr15	77044729	77057107	+	Apol6	protein_coding_gene
chr15	77388221	77399110	-	Apol7a	protein_coding_gene
chr15	77422210	77447492	-	Apol7b	protein_coding_gene
chr15	77524852	77533316	-	Apol7c	protein_coding_gene
chr1	71652837	71662843	+	Apol7d	antisense_lncRNA_gene
chr15	77698857	77719285	+	Apol7e	protein_coding_gene
chr15	77747798	77757003	-	Apol8	protein_coding_gene
chr15	77403789	77411080	-	Apol9a	protein_coding_gene
chr15	77729072	77736382	+	Apol9b	protein_coding_gene
chr6	134981718	134986836	+	Apold1	protein_coding_gene
chr17	35128997	35132050	-	Apom	protein_coding_gene
chr10	128254131	128255901	+	Apon	protein_coding_gene
chrX	94367117	94417093	+	Apoo	protein_coding_gene
NA	NA	NA	NA	Apoo-ps	NA
chrX	112311334	112372755	+	Apool	protein_coding_gene
chr16	84952666	85173952	-	App	protein_coding_gene
chr11	85187262	85235130	-	Appbp2	protein_coding_gene
chr14	26918988	26971232	-	Appl1	protein_coding_gene
chr10	83600033	83648738	-	Appl2	protein_coding_gene
chr8	122574635	122576909	-	Aprt	protein_coding_gene
chr4	40682382	40703194	-	Aptx	protein_coding_gene
chr6	55336432	55348555	+	Aqp1	protein_coding_gene
chr7	97724006	97738289	-	Aqp11	protein_coding_gene
chr1	93006334	93012269	+	Aqp12	protein_coding_gene
chr15	99579056	99584545	+	Aqp2	protein_coding_gene
chr4	41092722	41098183	-	Aqp3	protein_coding_gene
chr18	15389394	15403684	-	Aqp4	protein_coding_gene
chr15	99591028	99594829	+	Aqp5	protein_coding_gene
chr15	99601400	99605477	+	Aqp6	protein_coding_gene
chr4	41033074	41048139	-	Aqp7	protein_coding_gene
chr7	123462291	123468004	+	Aqp8	protein_coding_gene
chr9	71110659	71168682	-	Aqp9	protein_coding_gene
chr2	114101170	114187024	-	Aqr	protein_coding_gene
chrX	98149721	98323215	+	Ar	protein_coding_gene
chrX	20797814	20860519	+	Araf	protein_coding_gene
chr7	101348067	101412586	+	Arap1	protein_coding_gene
chr5	62602445	62766159	-	Arap2	protein_coding_gene
chr18	37972624	37997574	-	Arap3	protein_coding_gene
chr15	74669083	74672570	-	Arc	protein_coding_gene
chr9	44741564	44767845	-	Arcn1	protein_coding_gene
chr5	91139599	91148432	+	Areg	protein_coding_gene
chr11	59211414	59228270	-	Arf1	protein_coding_gene
chr11	103966739	103985337	+	Arf2	protein_coding_gene
chr15	98737621	98763214	-	Arf3	protein_coding_gene
chr14	26638074	26665084	+	Arf4	protein_coding_gene
chr6	28423560	28426602	+	Arf5	protein_coding_gene
chr12	69372150	69373783	+	Arf6	protein_coding_gene
chr2	180967225	180982526	+	Arfgap1	protein_coding_gene
chr2	91264974	91276931	+	Arfgap2	protein_coding_gene
chr15	83299739	83350247	-	Arfgap3	protein_coding_gene
chr1	10137571	10232670	-	Arfgef1	protein_coding_gene
chr2	166805588	166898052	+	Arfgef2	protein_coding_gene
chr3	84496093	84582625	-	Arfip1	protein_coding_gene
chr7	105634203	105640416	-	Arfip2	protein_coding_gene
chr2	181357829	181365404	-	Arfrp1	protein_coding_gene
chr10	24915207	24927470	-	Arg1	protein_coding_gene
chr12	79130777	79156301	+	Arg2	protein_coding_gene
chr8	8665075	8690521	-	Arglu1	protein_coding_gene
chr2	91649860	91672326	+	Arhgap1	protein_coding_gene
chr8	77250366	77517953	-	Arhgap10	protein_coding_gene
chr2	113831492	113848661	-	Arhgap11a	protein_coding_gene
chr18	6024427	6136098	-	Arhgap12	protein_coding_gene
chr2	43748824	44395953	+	Arhgap15	protein_coding_gene
chr7	123279218	123369915	-	Arhgap17	protein_coding_gene
chr10	26753421	26918648	+	Arhgap18	protein_coding_gene
chr19	41766588	41802047	-	Arhgap19	protein_coding_gene
chr9	51765337	51853856	+	Arhgap20	protein_coding_gene
chr2	20847919	20968881	-	Arhgap21	protein_coding_gene
chr14	33214026	33369934	+	Arhgap22	protein_coding_gene
chr11	97415533	97502402	+	Arhgap23	protein_coding_gene
chr5	102481391	102897937	+	Arhgap24	protein_coding_gene
chr6	87458545	87533259	-	Arhgap25	protein_coding_gene
chr18	38601534	39376284	+	Arhgap26	protein_coding_gene
chr11	103331497	103363692	-	Arhgap27	protein_coding_gene
chr17	67842713	68004120	-	Arhgap28	protein_coding_gene
chr3	121952541	122016753	+	Arhgap29	protein_coding_gene
chr1	171388954	171410298	+	Arhgap30	protein_coding_gene
chr16	38598340	38713274	-	Arhgap31	protein_coding_gene
chr9	32116136	32268446	+	Arhgap32	protein_coding_gene
chr7	30522226	30535060	-	Arhgap33	protein_coding_gene
chrX	49463945	49500244	+	Arhgap36	protein_coding_gene
chr15	76723985	76818170	-	Arhgap39	protein_coding_gene
chrX	73891442	73921870	-	Arhgap4	protein_coding_gene
chr2	158512796	158550762	+	Arhgap40	protein_coding_gene
chr9	8994329	9239101	-	Arhgap42	protein_coding_gene
chr11	65002039	65162961	-	Arhgap44	protein_coding_gene
chr12	52503972	52571975	+	Arhgap5	protein_coding_gene
chrX	168795099	169304435	+	Arhgap6	protein_coding_gene
chr15	84720083	84772204	+	Arhgap8	protein_coding_gene
chr10	127321964	127329943	+	Arhgap9	protein_coding_gene
chr11	120578104	120581624	-	Arhgdia	protein_coding_gene
chr6	136923655	136941899	-	Arhgdib	protein_coding_gene
chr17	26196226	26207786	-	Arhgdig	protein_coding_gene
chr7	24902912	24926594	+	Arhgef1	protein_coding_gene
chr8	14911663	15001085	+	Arhgef10	protein_coding_gene
chr4	140514485	140666012	-	Arhgef10l	protein_coding_gene
chr3	87617559	87738034	+	Arhgef11	protein_coding_gene
chr9	42963842	43105718	-	Arhgef12	protein_coding_gene
chr11	68943157	68957480	-	Arhgef15	protein_coding_gene
chr4	154278486	154301676	-	Arhgef16	protein_coding_gene
chr7	100869752	100932107	-	Arhgef17	protein_coding_gene
chr8	3393006	3456601	+	Arhgef18	protein_coding_gene
chr4	141239499	141257564	+	Arhgef19	protein_coding_gene
chr3	88605966	88648052	+	Arhgef2	protein_coding_gene
chr10	127182525	127190083	-	Arhgef25	protein_coding_gene
chr3	62338344	62462221	+	Arhgef26	protein_coding_gene
chr14	27114899	27403911	+	Arhgef3	protein_coding_gene
chr17	80307407	80400081	+	Arhgef33	protein_coding_gene
chr18	61493794	61536536	-	Arhgef37	protein_coding_gene
chr3	133112278	133234949	-	Arhgef38	protein_coding_gene
chr1	34678188	34813309	+	Arhgef4	protein_coding_gene
chr14	51984719	52006251	+	Arhgef40	protein_coding_gene
chr6	43265582	43289320	+	Arhgef5	protein_coding_gene
chrX	57231485	57338729	-	Arhgef6	protein_coding_gene
chr8	11727721	11835219	+	Arhgef7	protein_coding_gene
chrX	95048935	95196856	-	Arhgef9	protein_coding_gene
chr4	133679008	133756769	-	Arid1a	protein_coding_gene
chr17	4994332	5347656	+	Arid1b	protein_coding_gene
chr15	96287518	96404992	+	Arid2	protein_coding_gene
chr10	79927043	79955018	+	Arid3a	protein_coding_gene
chr9	57790353	57836793	-	Arid3b	protein_coding_gene
chr4	41724139	41731142	-	Arid3c	protein_coding_gene
chr12	71015990	71098592	+	Arid4a	protein_coding_gene
chr13	14063232	14199367	+	Arid4b	protein_coding_gene
chr1	36307733	36324029	+	Arid5a	protein_coding_gene
chr10	68092523	68278726	-	Arid5b	protein_coding_gene
chr9	59388258	59486618	-	Arih1	protein_coding_gene
chr9	108602942	108649386	-	Arih2	protein_coding_gene
chr10	88730858	88744094	+	Arl1	protein_coding_gene
chr13	54575015	54581128	+	Arl10	protein_coding_gene
chr14	61309753	61311936	+	Arl11	protein_coding_gene
chrX	134187501	134208028	+	Arl13a	protein_coding_gene
chr16	62793685	62847040	-	Arl13b	protein_coding_gene
chr3	69222419	69223618	+	Arl14	protein_coding_gene
chr13	113794505	114157461	+	Arl15	protein_coding_gene
chr11	120464866	120467607	-	Arl16	protein_coding_gene
chr19	6134374	6141406	-	Arl2	protein_coding_gene
chr8	94666600	94674425	+	Arl2bp	protein_coding_gene
chr19	46531109	46573085	-	Arl3	protein_coding_gene
chr12	40005447	40038025	-	Arl4a	protein_coding_gene
chr1	88673125	88702221	-	Arl4c	protein_coding_gene
chr11	101665541	101667832	+	Arl4d	protein_coding_gene
chr2	52397951	52424901	-	Arl5a	protein_coding_gene
chr2	15049395	15082456	+	Arl5b	protein_coding_gene
chr11	97989578	97996181	-	Arl5c	protein_coding_gene
chr16	59612949	59639391	-	Arl6	protein_coding_gene
chr7	118118891	118129662	-	Arl6ip1	protein_coding_gene
chr5	124116089	124118196	+	Arl6ip4	protein_coding_gene
chr6	97210689	97233315	+	Arl6ip5	protein_coding_gene
chr2	53191726	53219220	+	Arl6ip6	protein_coding_gene
chr1	135146824	135156269	+	Arl8a	protein_coding_gene
chr6	108783099	108825278	+	Arl8b	protein_coding_gene
chr5	77004055	77010606	+	Arl9	protein_coding_gene
chr3	19131402	19163065	-	Armc1	protein_coding_gene
chr5	21645813	21662694	+	Armc10	protein_coding_gene
chr10	41914990	42018442	-	Armc2	protein_coding_gene
chr2	19199302	19310241	+	Armc3	protein_coding_gene
chr18	7088233	7297901	-	Armc4	protein_coding_gene
chr7	128237342	128245100	+	Armc5	protein_coding_gene
chr8	70220172	70234466	-	Armc6	protein_coding_gene
chr11	115475667	115490467	+	Armc7	protein_coding_gene
chr9	99478372	99568899	-	Armc8	protein_coding_gene
chr1	86154780	86278284	+	Armc9	protein_coding_gene
chrX	134717963	134721917	+	Armcx1	protein_coding_gene
chrX	134804145	134809221	-	Armcx2	protein_coding_gene
chrX	134756595	134761455	+	Armcx3	protein_coding_gene
chrX	134686519	134696757	+	Armcx4	protein_coding_gene
chrX	135742733	135747322	+	Armcx5	protein_coding_gene
chrX	134748461	134751417	-	Armcx6	protein_coding_gene
chr3	95434388	95497237	+	Arnt	protein_coding_gene
chr7	84246278	84410176	-	Arnt2	protein_coding_gene
chr7	113207465	113314126	+	Arntl	protein_coding_gene
chr6	146796055	146833529	+	Arntl2	protein_coding_gene
chr5	145083830	145108761	+	Arpc1a	protein_coding_gene
chr5	145114215	145130705	+	Arpc1b	protein_coding_gene
chr1	74236084	74268209	+	Arpc2	protein_coding_gene
chr5	122391878	122414184	+	Arpc3	protein_coding_gene
chr6	113378115	113390448	+	Arpc4	protein_coding_gene
chr1	152766542	152775597	+	Arpc5	protein_coding_gene
chr2	39005348	39015877	+	Arpc5l	protein_coding_gene
chr3	30597073	30599939	-	Arpm1	protein_coding_gene
chr9	75037614	75060313	+	Arpp19	protein_coding_gene
chr9	112065091	112235938	-	Arpp21	protein_coding_gene
chrX	100605497	100618493	+	Arr3	protein_coding_gene
chr7	99535466	99606771	+	Arrb1	protein_coding_gene
chr11	70432635	70440828	+	Arrb2	protein_coding_gene
chr2	24925352	24935252	-	Arrdc1	protein_coding_gene
chr8	70835129	70839720	-	Arrdc2	protein_coding_gene
chr13	80883384	80896035	+	Arrdc3	protein_coding_gene
chr7	68736995	68749241	-	Arrdc4	protein_coding_gene
chr17	56294113	56300286	-	Arrdc5	protein_coding_gene
chr15	89472476	89477425	-	Arsa	protein_coding_gene
chr13	93771679	93943016	+	Arsb	protein_coding_gene
chr11	109473374	109573330	+	Arsg	protein_coding_gene
chr18	60911780	60918561	+	Arsi	protein_coding_gene
chr3	126363684	126440375	+	Arsj	protein_coding_gene
chr13	76060422	76098660	-	Arsk	protein_coding_gene
chr7	102101743	102113933	+	Art1	protein_coding_gene
NA	NA	NA	NA	Art2a-ps	NA
chr7	101576970	101585600	-	Art2b	protein_coding_gene
chr5	92331827	92414628	+	Art3	protein_coding_gene
chr6	136848451	136857733	-	Art4	protein_coding_gene
chr7	102096879	102109489	-	Art5	protein_coding_gene
chr4	117926162	117929763	-	Artn	protein_coding_gene
chr8	124722139	124734123	+	Arv1	protein_coding_gene
chr16	18348182	18407076	+	Arvcf	protein_coding_gene
chrX	93286445	93298357	+	Arx	protein_coding_gene
chrX	136033367	136034946	+	Arxes1	protein_coding_gene
chrX	135993824	135995355	+	Arxes2	protein_coding_gene
chr19	46707443	46741095	+	As3mt	protein_coding_gene
chr8	41340197	41374773	-	Asah1	protein_coding_gene
chr19	31984654	32061469	-	Asah2	protein_coding_gene
chr15	64086857	64382919	-	Asap1	protein_coding_gene
chr12	21111748	21270171	+	Asap2	protein_coding_gene
chr4	136206365	136245216	+	Asap3	protein_coding_gene
chr1	91540544	91559589	+	Asb1	protein_coding_gene
chr5	24532697	24540978	-	Asb10	protein_coding_gene
chrX	164436994	164459170	+	Asb11	protein_coding_gene
chrX	95470201	95557987	-	Asb12	protein_coding_gene
chr13	3634032	3651774	+	Asb13	protein_coding_gene
chr14	26894557	26915258	+	Asb14	protein_coding_gene
chr6	24528144	24573164	+	Asb15	protein_coding_gene
chr11	102268743	102279462	+	Asb16	protein_coding_gene
chr3	153844209	153855082	+	Asb17	protein_coding_gene
chr1	89950220	90014577	-	Asb18	protein_coding_gene
chr12	103321142	103356001	-	Asb2	protein_coding_gene
chr11	30885416	31102704	+	Asb3	protein_coding_gene
chr6	5383386	5433022	+	Asb4	protein_coding_gene
chr8	54529580	54587842	+	Asb5	protein_coding_gene
chr2	30823097	30830333	-	Asb6	protein_coding_gene
chr7	66644565	66689596	-	Asb7	protein_coding_gene
chr15	98134637	98165625	-	Asb8	protein_coding_gene
chrX	164506327	164539752	+	Asb9	protein_coding_gene
chr10	60002805	60099988	+	Ascc1	protein_coding_gene
chr11	4637747	4685699	+	Ascc2	protein_coding_gene
chr10	50592669	50851202	+	Ascc3	protein_coding_gene
chr10	87490819	87493660	-	Ascl1	protein_coding_gene
chr7	142966829	142969264	-	Ascl2	protein_coding_gene
chr7	109727465	109731726	-	Ascl3	protein_coding_gene
chr10	85927681	85946206	+	Ascl4	protein_coding_gene
chr10	53596961	53609225	+	Asf1a	protein_coding_gene
chr8	83955507	83970197	+	Asf1b	protein_coding_gene
chr11	70054085	70057894	+	Asgr1	protein_coding_gene
chr11	70092644	70106187	+	Asgr2	protein_coding_gene
chr3	88950622	89079375	+	Ash1l	protein_coding_gene
chr8	25815996	25847694	-	Ash2l	protein_coding_gene
chr5	130011258	130029247	-	Asl	protein_coding_gene
chrX	170672644	170678054	+	Asmt	protein_coding_gene
chr8	85017931	85025281	-	Asna1	protein_coding_gene
chr6	7675169	7693254	-	Asns	protein_coding_gene
chr1	53344617	53352752	-	Asnsd1	protein_coding_gene
chr11	73304992	73329596	-	Aspa	protein_coding_gene
chr7	44465391	44467758	+	Aspdh	protein_coding_gene
chr12	112106679	112127559	+	Aspg	protein_coding_gene
chr4	9448069	9669344	-	Asph	protein_coding_gene
chr7	126945567	126949582	-	Asphd1	protein_coding_gene
chr5	112384354	112394866	-	Asphd2	protein_coding_gene
chr1	139454772	139494091	+	Aspm	protein_coding_gene
chr13	49544443	49567565	+	Aspn	protein_coding_gene
chr6	86628164	86629710	+	Asprv1	protein_coding_gene
chr11	120672973	120709447	+	Aspscr1	protein_coding_gene
chr19	9109868	9135636	-	Asrgl1	protein_coding_gene
chr2	31470207	31520672	+	Ass1	protein_coding_gene
chr9	105395392	105412229	+	Aste1	protein_coding_gene
chr2	127338639	127357651	+	Astl	protein_coding_gene
chr1	158362273	158691781	+	Astn1	protein_coding_gene
chr4	65380803	66404611	-	Astn2	protein_coding_gene
chr2	153345845	153404007	+	Asxl1	protein_coding_gene
chr12	3426857	3506852	+	Asxl2	protein_coding_gene
chr18	22344883	22530015	+	Asxl3	protein_coding_gene
chr6	18050964	18109061	-	Asz1	protein_coding_gene
chr19	32672563	32712298	-	Atad1	protein_coding_gene
chr15	58094044	58135082	-	Atad2	protein_coding_gene
chr12	4917353	5047394	+	Atad2b	protein_coding_gene
chr4	155740641	155761093	-	Atad3a	protein_coding_gene
chr11	80089400	80135794	+	Atad5	protein_coding_gene
chr17	35897595	35910075	-	Atat1	protein_coding_gene
chr10	81204508	81230833	-	Atcay	protein_coding_gene
chr7	130391493	130520369	-	Ate1	protein_coding_gene
chr15	100227819	100261244	+	Atf1	protein_coding_gene
chr2	73816509	73892639	-	Atf2	protein_coding_gene
chr1	191170296	191218039	-	Atf3	protein_coding_gene
chr15	80255184	80257541	+	Atf4	protein_coding_gene
chr7	44812256	44816658	-	Atf5	protein_coding_gene
chr1	170704674	170867771	-	Atf6	protein_coding_gene
chr17	34647146	34655074	+	Atf6b	protein_coding_gene
chr15	102525946	102625464	-	Atf7	protein_coding_gene
chr6	136506167	136610862	+	Atf7ip	protein_coding_gene
chr16	10192712	10243051	+	Atf7ip2	protein_coding_gene
chr13	90935356	91223968	-	Atg10	protein_coding_gene
chr18	46732417	46741579	-	Atg12	protein_coding_gene
chr2	91674618	91710576	-	Atg13	protein_coding_gene
chr14	47540893	47568434	-	Atg14	protein_coding_gene
chr1	87755870	87792428	+	Atg16l1	protein_coding_gene
chr7	101263034	101302251	-	Atg16l2	protein_coding_gene
chr19	6241668	6262335	+	Atg2a	protein_coding_gene
chr12	105616136	105685211	-	Atg2b	protein_coding_gene
chr16	45158785	45188538	+	Atg3	protein_coding_gene
chrX	140956907	141164270	+	Atg4a	protein_coding_gene
chr1	93751500	93790610	+	Atg4b	protein_coding_gene
chr4	99193934	99259787	+	Atg4c	protein_coding_gene
chr9	21265257	21274837	+	Atg4d	protein_coding_gene
chr10	44268358	44364291	+	Atg5	protein_coding_gene
chr6	114643097	114860614	+	Atg7	protein_coding_gene
chr1	75180860	75192196	-	Atg9a	protein_coding_gene
chr5	24384181	24392143	-	Atg9b	protein_coding_gene
chr7	140941391	140947664	+	Athl1	protein_coding_gene
chr1	71557150	71579631	+	Atic	protein_coding_gene
chr12	69893105	69964085	+	Atl1	protein_coding_gene
chr17	79848390	79896123	-	Atl2	protein_coding_gene
chr19	7494040	7538608	+	Atl3	protein_coding_gene
chr9	53439149	53536740	-	Atm	protein_coding_gene
chr8	116943393	116960445	+	Atmin	protein_coding_gene
chr6	124742544	124756524	-	Atn1	protein_coding_gene
chr6	64729125	64731245	+	Atoh1	protein_coding_gene
chr10	63099651	63101279	+	Atoh7	protein_coding_gene
chr6	72206177	72235577	-	Atoh8	protein_coding_gene
chr11	55446641	55461239	-	Atox1	protein_coding_gene
chr7	58656166	58829420	+	Atp10a	protein_coding_gene
chr11	43149877	43262285	+	Atp10b	protein_coding_gene
NA	NA	NA	NA	Atp10d	NA
chr8	12757014	12868728	+	Atp11a	protein_coding_gene
chr3	35754106	35856276	+	Atp11b	protein_coding_gene
chrX	60223290	60592698	-	Atp11c	protein_coding_gene
chr14	56365068	56388550	+	Atp12a	protein_coding_gene
chr8	69791163	69807749	+	Atp13a1	protein_coding_gene
chr4	140986873	141007330	+	Atp13a2	protein_coding_gene
chr16	30312423	30388837	-	Atp13a3	protein_coding_gene
chr16	29395853	29544864	-	Atp13a4	protein_coding_gene
chr16	29231851	29378732	-	Atp13a5	protein_coding_gene
chr3	101576219	101604684	-	Atp1a1	protein_coding_gene
chr1	172271709	172298064	-	Atp1a2	protein_coding_gene
chr7	24978167	25005958	-	Atp1a3	protein_coding_gene
chr1	172223513	172258414	-	Atp1a4	protein_coding_gene
chr1	164437109	164458355	-	Atp1b1	protein_coding_gene
chr11	69599736	69605942	-	Atp1b2	protein_coding_gene
chr9	96332655	96364442	-	Atp1b3	protein_coding_gene
chrX	38316184	38336769	+	Atp1b4	protein_coding_gene
chr7	126445858	126463108	-	Atp2a1	protein_coding_gene
chr5	122453513	122502225	-	Atp2a2	protein_coding_gene
chr11	72961169	72993044	+	Atp2a3	protein_coding_gene
chr10	98914406	99026143	+	Atp2b1	protein_coding_gene
chr6	113743831	114042613	-	Atp2b2	protein_coding_gene
chrX	73503086	73571005	+	Atp2b3	protein_coding_gene
chr1	133699457	133801041	-	Atp2b4	protein_coding_gene
chr9	105403539	105527319	-	Atp2c1	protein_coding_gene
chr8	119700009	119757717	+	Atp2c2	protein_coding_gene
chr7	30712209	30725534	+	Atp4a	protein_coding_gene
chr8	13386205	13396825	-	Atp4b	protein_coding_gene
chr18	77773729	77782869	+	Atp5a1	protein_coding_gene
chr10	128083273	128090391	+	Atp5b	protein_coding_gene
chr2	10056016	10080510	-	Atp5c1	protein_coding_gene
chr10	80138632	80145813	+	Atp5d	protein_coding_gene
chr2	174461072	174464105	-	Atp5e	protein_coding_gene
chr3	105942698	105960099	-	Atp5f1	protein_coding_gene
chr11	96068852	96075670	-	Atp5g1	protein_coding_gene
chr15	102662864	102672352	-	Atp5g2	protein_coding_gene
chr2	73908447	73911326	-	Atp5g3	protein_coding_gene
chr11	115415689	115419962	-	Atp5h	protein_coding_gene
chr16	84827866	84835625	-	Atp5j	protein_coding_gene
chr5	145183698	145192062	-	Atp5j2	protein_coding_gene
chr5	108433244	108434448	-	Atp5k	protein_coding_gene
chr9	44913248	44920742	-	Atp5l	protein_coding_gene
chr16	91684398	91931687	-	Atp5o	protein_coding_gene
chr12	69724950	69744660	+	Atp5s	protein_coding_gene
chr7	25619414	25625551	+	Atp5sl	protein_coding_gene
chrX	74297097	74304721	+	Atp6ap1	protein_coding_gene
chr13	90883433	90905355	-	Atp6ap1l	protein_coding_gene
chrX	12587801	12617049	+	Atp6ap2	protein_coding_gene
chr11	101009452	101063719	+	Atp6v0a1	protein_coding_gene
chr5	124628576	124724455	+	Atp6v0a2	protein_coding_gene
chr6	38048483	38124586	-	Atp6v0a4	protein_coding_gene
chr4	117884326	117887333	-	Atp6v0b	protein_coding_gene
chr17	24163866	24169702	-	Atp6v0c	protein_coding_gene
NA	NA	NA	NA	Atp6v0c-ps2	NA
chr8	105524465	105566047	-	Atp6v0d1	protein_coding_gene
chr4	19876841	19922605	-	Atp6v0d2	protein_coding_gene
chr17	26676396	26699644	+	Atp6v0e	protein_coding_gene
chr6	48537615	48541801	+	Atp6v0e2	protein_coding_gene
chr16	44085402	44139705	-	Atp6v1a	protein_coding_gene
chr6	83742990	83758855	+	Atp6v1b1	protein_coding_gene
chr8	69088646	69113711	+	Atp6v1b2	protein_coding_gene
chr15	38661933	38692446	+	Atp6v1c1	protein_coding_gene
chr12	17284721	17329359	-	Atp6v1c2	protein_coding_gene
chr12	78842982	78861638	-	Atp6v1d	protein_coding_gene
chr6	120794305	120822793	-	Atp6v1e1	protein_coding_gene
chr17	86944109	86947887	-	Atp6v1e2	protein_coding_gene
chr6	29467718	29470512	+	Atp6v1f	protein_coding_gene
chr4	63544772	63550750	+	Atp6v1g1	protein_coding_gene
chr17	35233660	35238767	+	Atp6v1g2	protein_coding_gene
chr1	138273738	138289462	+	Atp6v1g3	protein_coding_gene
chr1	5070018	5162529	+	Atp6v1h	protein_coding_gene
chrX	106027276	106124926	+	Atp7a	protein_coding_gene
chr8	21992785	22060305	-	Atp7b	protein_coding_gene
chr5	67618140	67847434	-	Atp8a1	protein_coding_gene
chr14	59647531	60197179	-	Atp8a2	protein_coding_gene
chr18	64528979	64661000	-	Atp8b1	protein_coding_gene
chr3	89939481	89963508	-	Atp8b2	protein_coding_gene
chr10	80519584	80539124	-	Atp8b3	protein_coding_gene
chr2	126320973	126500674	-	Atp8b4	protein_coding_gene
chr4	43267159	43373833	+	Atp8b5	protein_coding_gene
chr2	168634438	168742409	-	Atp9a	protein_coding_gene
chr18	80734141	80934058	-	Atp9b	protein_coding_gene
chr4	115784812	115818828	+	Atpaf1	protein_coding_gene
chr11	60400626	60418457	-	Atpaf2	protein_coding_gene
chr2	114516416	114654964	-	Atpbd4	protein_coding_gene
chr4	132530555	132533659	-	Atpif1	protein_coding_gene
chr9	95857597	95951644	+	Atr	protein_coding_gene
chr9	109059747	109074124	-	Atrip	protein_coding_gene
chr2	130906495	131030333	+	Atrn	protein_coding_gene
chr19	57611034	58133338	+	Atrnl1	protein_coding_gene
chrX	105797615	105929403	-	Atrx	protein_coding_gene
chr13	45549755	45965008	-	Atxn1	protein_coding_gene
chr15	85336245	85463212	+	Atxn10	protein_coding_gene
chr8	109726455	109737739	-	Atxn1l	protein_coding_gene
chr5	121711337	121816493	+	Atxn2	protein_coding_gene
chr7	126491708	126503437	-	Atxn2l	protein_coding_gene
chr12	101918901	101958246	-	Atxn3	protein_coding_gene
chr14	13961440	14107302	+	Atxn7	protein_coding_gene
chr12	33147693	33375659	+	Atxn7l1	protein_coding_gene
chr3	108202222	108210934	-	Atxn7l2	protein_coding_gene
chr11	102289300	102296631	-	Atxn7l3	protein_coding_gene
chr10	112925430	112929001	-	Atxn7l3b	protein_coding_gene
chr13	52835119	52929681	-	Auh	protein_coding_gene
chr6	83054521	83057808	+	Aup1	protein_coding_gene
chr2	172356190	172370535	-	Aurka	protein_coding_gene
chr4	155831272	155833130	+	Aurkaip1	protein_coding_gene
chr11	69045647	69051664	+	Aurkb	protein_coding_gene
chr7	6995300	7003091	+	Aurkc	protein_coding_gene
chr5	131437333	132543344	-	Auts2	protein_coding_gene
chr2	112492964	112634573	+	Aven	protein_coding_gene
chr10	127000709	127020994	+	Avil	protein_coding_gene
chr6	56714899	56761912	+	Avl9	protein_coding_gene
chr2	130580620	130582554	-	Avp	protein_coding_gene
chr19	42123273	42129059	-	Avpi1	protein_coding_gene
chr10	122448499	122453453	+	Avpr1a	protein_coding_gene
chr1	131599239	131612000	+	Avpr1b	protein_coding_gene
chrX	73892102	73895502	+	Avpr2	protein_coding_gene
chrX	100572251	100578205	+	Awat1	protein_coding_gene
chrX	100402221	100442717	-	Awat2	protein_coding_gene
chr17	26138688	26195811	+	Axin1	protein_coding_gene
chr11	108920349	108950783	+	Axin2	protein_coding_gene
chr7	25757273	25788705	-	Axl	protein_coding_gene
chr5	113357294	113357821	+	Aym1	protein_coding_gene
chr5	137981520	137990233	+	Azgp1	protein_coding_gene
chr11	120064430	120086827	-	Azi1	protein_coding_gene
chr9	118040499	118069794	+	Azi2	protein_coding_gene
chr15	38487430	38519266	-	Azin1	protein_coding_gene
chr14	57015134	57018982	+	B020004C17Rik	protein_coding_gene
chr4	101834969	101844023	-	B020004J07Rik	protein_coding_gene
chr10	3125091	3133193	-	B020014A21Rik	lincRNA_gene
chr12	112428284	112435338	-	B020018J22Rik	lincRNA_gene
chr13	119949357	119950806	-	B020031M17Rik	protein_coding_gene
